السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,الرصف,أرض,سكني,6,4390000,3921.6,1119.441044,2000,554.57
2025,2,الثاني ,حائل,حائل,الجبل,شقة,سكني,2,970000,389.56,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المدائن,أرض,تجاري,1,260000,669.8,NULL,NULL,NULL
2025,2,الثاني ,حائل,الغزالة,أخرى,أخرى,أخرى,1,45000,1056,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المدائن,أرض,تجاري,7,1540000,5047.954,231.7836024,669.84,108.19
2025,2,الثاني ,حائل,حائل,أركان,أرض,تجاري,7,3563945,4478.41,678.1958433,948.24,428.57
2025,2,الثاني ,حائل,حائل,أركان,أرض,سكني,44,14782035.78,25122.47,377.0363404,1006.37,236.78
2025,2,الثاني ,حائل,حائل,أجا,أرض,سكني,32,14943339,12765.74,1059.850942,1074.26,1056.29
2025,2,الثاني ,حائل,حائل,الخزامى,شقة,سكني,9,5206581,2105.06,2630.28885,2905.04,2006.35
2025,2,الثاني ,حائل,حائل,صبابة,أرض,سكني,1,976872,500,NULL,NULL,NULL
2025,2,الثاني ,حائل,الشنان,أخرى,أخرى,أخرى,1,193750,250000,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,أرض,زراعي,25,8585515,1116385.13,14.14907632,28.45,7
2025,2,الثاني ,حائل,حائل,حدري البلاد,أرض,سكني,1,200000,644,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الجثامية,أرض,سكني,1,160000,400,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,السويفلة,أرض,سكني,7,2400000,4699.32,589.8464348,1250,344.15
2025,2,الثاني ,حائل,حائل,السويفلة,أرض,سكني,11,5860387,6610.45,488.0027728,605.45,389.61
2025,2,الثاني ,حائل,حائل,السويفلة,أرض,تجاري,1,780000,468.36,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الياسمين,دور,سكني,1,612000,194.1,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قصر العشروات,أرض,سكني,1,50000,820,NULL,NULL,NULL
