المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة الباحة,الباحه,احكام و قرارات,2025/01/23,1446/07/23,"14,294,307"
منطقة الباحة,الباحه,احكام و قرارات,2025/01/23,1446/07/23,"14,294,305"
منطقة الباحة,الباحه,احكام و قرارات,2025/01/23,1446/07/23,"14,294,306"
منطقة الرياض,الرياض,عقود,2025/01/24,1446/07/24,"14,296,656"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/26,1446/07/26,"14,317,251"
منطقة الرياض,الرياض,عقود,2025/01/26,1446/07/26,"14,311,940"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,525"
منطقة الرياض,الرياض,اخلاء,2025/01/26,1446/07/26,"14,313,664"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/26,1446/07/26,"14,317,252"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,313,214"
منطقة الرياض,الرياض,أوراق تجارية إلكترونية,2025/01/26,1446/07/26,"14,314,757"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,535"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,507"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,508"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,509"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,510"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,534"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,533"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,511"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,512"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,532"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,531"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,530"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,513"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,529"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,528"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,514"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,515"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,516"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,517"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,527"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,518"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,519"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,520"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,521"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,522"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,526"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,523"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,524"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,551"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,552"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,553"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,554"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,555"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,556"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,550"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,549"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,548"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,547"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,313,213"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,546"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,545"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,544"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,543"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,542"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,541"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,540"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,539"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,538"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,537"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/26,1446/07/26,"14,315,536"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,315,158"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,304,074"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,304,075"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,304,076"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,304,077"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/26,1446/07/26,"14,312,792"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,313,895"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/26,1446/07/26,"14,315,159"
منطقة المدينة المنوره,المدينة المنورة,عقود,2025/01/26,1446/07/26,"14,311,287"
منطقة المدينة المنوره,المدينة المنورة,عقود,2025/01/26,1446/07/26,"14,312,217"
منطقة القصيم,بريده,أوراق تجارية,2025/01/26,1446/07/26,"14,304,590"
منطقة الشرقية,الدمام,أوراق تجارية,2025/01/26,1446/07/26,"14,312,206"
منطقة الشرقية,الدمام,اخلاء,2025/01/26,1446/07/26,"14,314,596"
منطقة الشرقية,الدمام,عقود,2025/01/26,1446/07/26,"14,314,503"
منطقة الشرقية,الدمام,اخلاء,2025/01/26,1446/07/26,"14,305,725"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,217"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,218"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,219"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,220"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,221"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,222"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,223"
منطقة الشرقية,الدمام,اخلاء,2025/01/26,1446/07/26,"14,314,881"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,215"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,216"
منطقة الشرقية,الدمام,أوراق تجارية,2025/01/26,1446/07/26,"14,311,887"
منطقة الشرقية,الدمام,أوراق تجارية,2025/01/26,1446/07/26,"14,313,863"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/26,1446/07/26,"14,313,224"
منطقة الشرقية,الاحساء,احكام و قرارات,2025/01/26,1446/07/26,"14,313,116"
منطقة تبوك,تبوك,عقود,2025/01/26,1446/07/26,"14,311,798"
منطقة حائل,حائل,أوراق تجارية,2025/01/26,1446/07/26,"14,304,450"
منطقة حائل,حائل,عقود,2025/01/26,1446/07/26,"14,312,977"
منطقة جازان,جيزان,احكام و قرارات,2025/01/26,1446/07/26,"14,312,232"
منطقة جازان,جيزان,احكام و قرارات,2025/01/26,1446/07/26,"14,312,230"
منطقة جازان,جيزان,احكام و قرارات,2025/01/26,1446/07/26,"14,314,350"
منطقة جازان,جيزان,احكام و قرارات,2025/01/26,1446/07/26,"14,312,231"
منطقة جازان,جيزان,احكام و قرارات,2025/01/26,1446/07/26,"14,312,664"
منطقة جازان,جيزان,أوراق تجارية إلكترونية,2025/01/26,1446/07/26,"14,313,481"
منطقة جازان,جيزان,عقود,2025/01/26,1446/07/26,"14,315,589"
منطقة جازان,جيزان,أوراق تجارية,2025/01/26,1446/07/26,"14,305,611"
منطقة جازان,جيزان,أوراق تجارية,2025/01/26,1446/07/26,"14,305,610"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/27,1446/07/27,"14,329,323"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/27,1446/07/27,"14,325,591"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/27,1446/07/27,"14,324,728"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/27,1446/07/27,"14,326,232"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/27,1446/07/27,"14,327,134"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/27,1446/07/27,"14,327,133"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/27,1446/07/27,"14,327,132"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/27,1446/07/27,"14,326,231"
منطقة مكة المكرمه,مكة المكرمة,اخلاء,2025/01/27,1446/07/27,"14,326,587"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/27,1446/07/27,"14,330,230"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/27,1446/07/27,"14,330,231"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,327,297"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/27,1446/07/27,"14,330,525"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,330,918"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,326,564"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,320,241"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,320,239"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/27,1446/07/27,"14,328,379"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/27,1446/07/27,"14,328,381"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/27,1446/07/27,"14,328,382"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,330,560"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,329,549"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,328,841"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,326,565"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/27,1446/07/27,"14,320,240"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/27,1446/07/27,"14,330,526"
منطقة مكة المكرمه,جده,عقود,2025/01/27,1446/07/27,"14,317,429"
منطقة مكة المكرمه,جده,اخلاء,2025/01/27,1446/07/27,"14,328,177"
منطقة مكة المكرمه,جده,اخلاء,2025/01/27,1446/07/27,"14,328,583"
منطقة مكة المكرمه,الطائف,احكام و قرارات,2025/01/27,1446/07/27,"14,330,673"
منطقة القصيم,بريده,عقود,2025/01/27,1446/07/27,"14,326,306"
منطقة القصيم,بريده,أوراق تجارية,2025/01/27,1446/07/27,"14,325,769"
منطقة القصيم,بريده,احكام و قرارات,2025/01/27,1446/07/27,"14,324,788"
منطقة الشرقية,الدمام,اخلاء,2025/01/27,1446/07/27,"14,326,493"
منطقة الشرقية,الدمام,اخلاء,2025/01/27,1446/07/27,"14,318,937"
منطقة الشرقية,الدمام,اخلاء,2025/01/27,1446/07/27,"14,326,995"
منطقة الشرقية,الدمام,اخلاء,2025/01/27,1446/07/27,"14,329,333"
منطقة الشرقية,الدمام,أوراق تجارية,2025/01/27,1446/07/27,"14,319,513"
منطقة عسير,ابها,أوراق تجارية إلكترونية,2025/01/27,1446/07/27,"14,322,759"
منطقة عسير,ابها,أوراق تجارية إلكترونية,2025/01/27,1446/07/27,"14,322,761"
منطقة تبوك,تبوك,عقود,2025/01/27,1446/07/27,"14,325,626"
منطقة تبوك,تبوك,عقود,2025/01/27,1446/07/27,"14,326,893"
منطقة جازان,جيزان,احكام و قرارات,2025/01/27,1446/07/27,"14,326,630"
منطقة جازان,جيزان,احكام و قرارات,2025/01/27,1446/07/27,"14,326,631"
منطقة الحدود الشمالية,عرعر,عقود,2025/01/27,1446/07/27,"14,328,152"
منطقة الحدود الشمالية,عرعر,أوراق تجارية,2025/01/27,1446/07/27,"14,326,984"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/28,1446/07/28,"14,338,819"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/28,1446/07/28,"14,341,414"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/28,1446/07/28,"14,338,817"
