السنة,التاريخ,رمز المنطقة الإدارية,المنطقة الإدارية,رمز البند,البند,الرقم القياسي,الأهمية النسبية,نسبة التغير السنوي,نسبة التغير الربعي
2014,2014 / Q1,99,المملكة,022,عمارة تجاري,100,0.00298,,
2014,2014 / Q3,9,الحدود الشمالية,022,عمارة تجاري,100,0.00298,,0
2014,2014 / Q1,2,مكة المكرمة,023,معرض/ محل تجاري,105.977,0.07853,,
2014,2014 / Q4,3,المدينة المنوره,013,فيلا سكني,105.2,0.39854,,0.068703841
2014,2014 / Q2,99,المملكة,012,عمارة سكني,98.967,0.0265,,0.014317926
2014,2014 / Q3,1,الرياض,0,الرقم القياسي العام,101.553,100,,0.028176572
2014,2014 / Q2,13,الجوف,023,معرض/ محل تجاري,100,0.07853,,0
2014,2014 / Q2,2,مكة المكرمة,024,مركز تجاري,100.147,0.07028,,-0.000329407
2014,2014 / Q1,13,الجوف,023,معرض/ محل تجاري,100,0.07853,,
2014,2014 / Q1,6,عسير,011,قطعة أرض سكني,97.787,62.15994,,
2014,2014 / Q3,10,جازان,01,سكني,94.717,65.37373,,-0.091853073
2014,2014 / Q4,6,عسير,023,معرض/ محل تجاري,101.67,0.07853,,0
2014,2014 / Q3,3,المدينة المنوره,0,الرقم القياسي العام,100.8,100,,0.012424294
2014,2014 / Q3,13,الجوف,011,قطعة أرض سكني,99.35,62.15994,,-0.013308174
2014,2014 / Q2,11,نجران,01,سكني,101.727,65.37373,,0.026166867
2014,2014 / Q1,99,المملكة,023,معرض/ محل تجاري,98.673,0.07853,,
2014,2014 / Q1,1,الرياض,015,بيت سكني,101.53,0.20994,,
2014,2014 / Q3,8,حائل,02,تجاري,100.787,31.01851,,0.012090417
2014,2014 / Q3,99,المملكة,024,مركز تجاري,97.453,0.07028,,-0.025245807
2014,2014 / Q3,99,المملكة,023,معرض/ محل تجاري,101.133,0.07853,,0.028474673
2014,2014 / Q3,7,تبوك,02,تجاري,102.7,31.01851,,0.012690681
2014,2014 / Q4,3,المدينة المنوره,0,الرقم القياسي العام,102.197,100,,0.013859127
2014,2014 / Q2,4,القصيم,03,زراعي,101.417,3.60776,,-0.008117598
2014,2014 / Q3,1,الرياض,021,قطعة أرض تجاري,100.62,30.86673,,0.003020425
2014,2014 / Q4,3,المدينة المنوره,014,شقة سكني,102.63,2.57881,,0.009313258
2014,2014 / Q3,12,الباحة,0,الرقم القياسي العام,99.88,100,,0
2014,2014 / Q3,11,نجران,014,شقة سكني,98.38,2.57881,,0.026641761
2014,2014 / Q3,99,المملكة,014,شقة سكني,100.553,2.57881,,0.010989342
2014,2014 / Q3,1,الرياض,012,عمارة سكني,99.197,0.0265,,0.002932047
2014,2014 / Q3,13,الجوف,014,شقة سكني,99.49,2.57881,,0
2014,2014 / Q2,3,المدينة المنوره,024,مركز تجاري,100,0.07028,,3.000090003e-05
2014,2014 / Q1,4,القصيم,014,شقة سكني,99.643,2.57881,,
2014,2014 / Q4,1,الرياض,031,أرض زراعية,105.13,3.60776,,0.077593276
2014,2014 / Q3,3,المدينة المنوره,012,عمارة سكني,100,0.0265,,0
2014,2014 / Q4,2,مكة المكرمة,023,معرض/ محل تجاري,92.547,0.07853,,-0.057018840
2014,2014 / Q3,10,جازان,02,تجاري,100.917,31.01851,,-0.035090403
2014,2014 / Q1,2,مكة المكرمة,01,سكني,98.3,65.37373,,
2014,2014 / Q3,9,الحدود الشمالية,021,قطعة أرض تجاري,101.95,30.86673,,0.006486134
2014,2014 / Q2,6,عسير,0,الرقم القياسي العام,100.623,100,,0.018554510
2014,2014 / Q2,99,المملكة,0,الرقم القياسي العام,99.253,100,,0.011237901
2014,2014 / Q2,13,الجوف,031,أرض زراعية,101.08,3.60776,,0.040345821
2014,2014 / Q3,2,مكة المكرمة,024,مركز تجاري,96.277,0.07028,,-0.038643195
2014,2014 / Q1,6,عسير,013,فيلا سكني,96.79,0.39854,,
2014,2014 / Q4,2,مكة المكرمة,02,تجاري,102.207,31.01851,,0.032466942
2014,2014 / Q1,99,المملكة,012,عمارة سكني,97.57,0.0265,,
2014,2014 / Q2,3,المدينة المنوره,021,قطعة أرض تجاري,98.99,30.86673,,0.025378082
2014,2014 / Q4,8,حائل,015,بيت سكني,99.797,0.20994,,-0.037572449
2014,2014 / Q1,2,مكة المكرمة,015,بيت سكني,100.203,0.20994,,
2014,2014 / Q1,9,الحدود الشمالية,0,الرقم القياسي العام,94.847,100,,
2014,2014 / Q2,5,المنطقة الشرقية,02,تجاري,99.89,31.01851,,-0.005049952
2014,2014 / Q1,3,المدينة المنوره,011,قطعة أرض سكني,96.943,62.15994,,
2014,2014 / Q3,5,المنطقة الشرقية,02,تجاري,100.467,31.01851,,0.005776354
2014,2014 / Q3,3,المدينة المنوره,011,قطعة أرض سكني,100.327,62.15994,,0.010037250
2014,2014 / Q1,10,جازان,02,تجاري,104.567,31.01851,,
2014,2014 / Q2,3,المدينة المنوره,031,أرض زراعية,100.497,3.60776,,0.014199213
2014,2014 / Q2,7,تبوك,014,شقة سكني,101.327,2.57881,,0.060604792
2014,2014 / Q3,13,الجوف,03,زراعي,100.993,3.60776,,-0.000860704
2014,2014 / Q4,7,تبوك,014,شقة سكني,101.743,2.57881,,0.003511298
2014,2014 / Q4,4,القصيم,03,زراعي,98.967,3.60776,,0.016401356
2014,2014 / Q4,99,المملكة,024,مركز تجاري,101.78,0.07028,,0.044400891
2014,2014 / Q1,99,المملكة,014,شقة سكني,98.74,2.57881,,
2014,2014 / Q3,12,الباحة,011,قطعة أرض سكني,99.86,62.15994,,0
2014,2014 / Q3,2,مكة المكرمة,013,فيلا سكني,97.633,0.39854,,-0.035409072
2014,2014 / Q2,13,الجوف,02,تجاري,102.263,31.01851,,0.009506417
2014,2014 / Q3,6,عسير,015,بيت سكني,100.963,0.20994,,0.007614770
2014,2014 / Q4,12,الباحة,03,زراعي,100,3.60776,,0
2014,2014 / Q4,5,المنطقة الشرقية,03,زراعي,100.517,3.60776,,0.012357740
2014,2014 / Q4,8,حائل,02,تجاري,106.5,31.01851,,0.056683898
2014,2014 / Q2,3,المدينة المنوره,014,شقة سكني,98.79,2.57881,,0.019473081
2014,2014 / Q1,7,تبوك,021,قطعة أرض تجاري,96.233,30.86673,,
2014,2014 / Q3,6,عسير,012,عمارة سكني,100,0.0265,,0
2014,2014 / Q1,9,الحدود الشمالية,01,سكني,93.79,65.37373,,
2014,2014 / Q2,4,القصيم,01,سكني,99.753,65.37373,,0.012648847
2014,2014 / Q2,99,المملكة,014,شقة سكني,99.46,2.57881,,0.007291878
2014,2014 / Q2,1,الرياض,014,شقة سكني,100.54,2.57881,,0.024768117
2014,2014 / Q4,1,الرياض,02,تجاري,101.477,31.01851,,0.008447037
2014,2014 / Q3,11,نجران,011,قطعة أرض سكني,100.103,62.15994,,-0.016022333
2014,2014 / Q4,13,الجوف,014,شقة سكني,101.523,2.57881,,0.020434214
2014,2014 / Q2,8,حائل,0,الرقم القياسي العام,99.31,100,,0.014298846
2014,2014 / Q2,12,الباحة,03,زراعي,100,3.60776,,0
2014,2014 / Q4,11,نجران,014,شقة سكني,111.25,2.57881,,0.130819272
2014,2014 / Q3,5,المنطقة الشرقية,0,الرقم القياسي العام,101.017,100,,0.008989482
2014,2014 / Q4,2,مكة المكرمة,012,عمارة سكني,100,0.0265,,0
2014,2014 / Q2,9,الحدود الشمالية,02,تجاري,101.283,31.01851,,-0.010908203
2014,2014 / Q4,10,جازان,014,شقة سكني,96.613,2.57881,,-0.039823097
2014,2014 / Q3,8,حائل,015,بيت سكني,103.693,0.20994,,0.044555253
2014,2014 / Q1,9,الحدود الشمالية,012,عمارة سكني,101.673,0.0265,,
2014,2014 / Q2,12,الباحة,031,أرض زراعية,100,3.60776,,0
2014,2014 / Q2,6,عسير,02,تجاري,99.927,31.01851,,0.007968770
2014,2014 / Q1,10,جازان,021,قطعة أرض تجاري,104.567,30.86673,,
2014,2014 / Q2,2,مكة المكرمة,012,عمارة سكني,100,0.0265,,0
2014,2014 / Q3,2,مكة المكرمة,03,زراعي,101.637,3.60776,,0.025838489
2014,2014 / Q2,13,الجوف,01,سكني,100.683,65.37373,,-0.003266906
2014,2014 / Q4,8,حائل,031,أرض زراعية,99.783,3.60776,,0.003923818
2014,2014 / Q4,2,مكة المكرمة,014,شقة سكني,101.06,2.57881,,0.009893075
2014,2014 / Q3,4,القصيم,031,أرض زراعية,97.37,3.60776,,-0.039904552
2014,2014 / Q3,3,المدينة المنوره,03,زراعي,101.807,3.60776,,0.013035215
2014,2014 / Q3,6,عسير,03,زراعي,96.693,3.60776,,-0.076916468
2014,2014 / Q4,10,جازان,011,قطعة أرض سكني,97.943,62.15994,,0.034824136
2014,2014 / Q4,1,الرياض,013,فيلا سكني,93.977,0.39854,,-0.072839384
2014,2014 / Q2,2,مكة المكرمة,03,زراعي,99.077,3.60776,,0.031912345
2014,2014 / Q1,12,الباحة,0,الرقم القياسي العام,99.88,100,,
2014,2014 / Q2,1,الرياض,023,معرض/ محل تجاري,95.757,0.07853,,-0.001522372
2014,2014 / Q3,6,عسير,02,تجاري,100.793,31.01851,,0.008666326
2014,2014 / Q4,5,المنطقة الشرقية,013,فيلا سكني,99.94,0.39854,,0.022404092
2014,2014 / Q3,12,الباحة,01,سكني,99.86,65.37373,,0
2014,2014 / Q4,2,مكة المكرمة,03,زراعي,103.287,3.60776,,0.016234245
2014,2014 / Q2,2,مكة المكرمة,01,سكني,99,65.37373,,0.007121058
2014,2014 / Q3,11,نجران,03,زراعي,98.337,3.60776,,-0.023368756
2014,2014 / Q4,12,الباحة,014,شقة سكني,100,2.57881,,0
2014,2014 / Q3,2,مكة المكرمة,021,قطعة أرض تجاري,99.01,30.86673,,-0.003753157
2014,2014 / Q4,12,الباحة,0,الرقم القياسي العام,100.357,100,,0.004775731
2014,2014 / Q3,7,تبوك,0,الرقم القياسي العام,102.53,100,,0.036316039
2014,2014 / Q1,7,تبوك,023,معرض/ محل تجاري,100,0.07853,,
2014,2014 / Q1,2,مكة المكرمة,02,تجاري,99.39,31.01851,,
2014,2014 / Q2,2,مكة المكرمة,013,فيلا سكني,101.217,0.39854,,0.005833251
2014,2014 / Q2,2,مكة المكرمة,014,شقة سكني,99.423,2.57881,,-0.000271493
2014,2014 / Q3,5,المنطقة الشرقية,012,عمارة سكني,105.687,0.0265,,0.167554132
2014,2014 / Q1,12,الباحة,021,قطعة أرض تجاري,100,30.86673,,
2014,2014 / Q2,3,المدينة المنوره,02,تجاري,99.003,31.01851,,0.025374665
2014,2014 / Q1,11,نجران,01,سكني,99.133,65.37373,,
2014,2014 / Q3,99,المملكة,022,عمارة تجاري,100,0.00298,,0
2014,2014 / Q1,1,الرياض,02,تجاري,97.607,31.01851,,
2014,2014 / Q1,1,الرياض,023,معرض/ محل تجاري,95.903,0.07853,,
2014,2014 / Q2,4,القصيم,0,الرقم القياسي العام,99.607,100,,0.018653549
2014,2014 / Q3,2,مكة المكرمة,015,بيت سكني,101.03,0.20994,,0.000326742
2014,2014 / Q2,1,الرياض,01,سكني,97.697,65.37373,,-0.001390124
2014,2014 / Q4,8,حائل,03,زراعي,99.783,3.60776,,0.003923818
2014,2014 / Q2,9,الحدود الشمالية,012,عمارة سكني,97.193,0.0265,,-0.044062829
2014,2014 / Q1,1,الرياض,011,قطعة أرض سكني,97.807,62.15994,,
2014,2014 / Q4,99,المملكة,031,أرض زراعية,99.437,3.60776,,-0.016030557
2014,2014 / Q3,8,حائل,0,الرقم القياسي العام,98.993,100,,-0.003192025
2014,2014 / Q4,6,عسير,013,فيلا سكني,104.41,0.39854,,0.039836670
2014,2014 / Q3,2,مكة المكرمة,014,شقة سكني,100.07,2.57881,,0.006507549
2014,2014 / Q2,3,المدينة المنوره,0,الرقم القياسي العام,99.563,100,,0.021787767
2014,2014 / Q3,5,المنطقة الشرقية,011,قطعة أرض سكني,101.437,62.15994,,0.010328685
2014,2014 / Q4,6,عسير,02,تجاري,100.157,31.01851,,-0.006309962
2014,2014 / Q2,4,القصيم,011,قطعة أرض سكني,99.717,62.15994,,0.013147333
2014,2014 / Q3,7,تبوك,031,أرض زراعية,100.11,3.60776,,0.024950600
2014,2014 / Q3,1,الرياض,02,تجاري,100.627,31.01851,,0.003260219
2014,2014 / Q3,9,الحدود الشمالية,02,تجاري,101.933,31.01851,,0.006417661
2014,2014 / Q1,10,جازان,015,بيت سكني,100,0.20994,,
2014,2014 / Q1,1,الرياض,031,أرض زراعية,98.4,3.60776,,
2014,2014 / Q1,2,مكة المكرمة,012,عمارة سكني,100,0.0265,,
2014,2014 / Q3,10,جازان,0,الرقم القياسي العام,96.497,100,,-0.075079076
2014,2014 / Q1,8,حائل,03,زراعي,100.447,3.60776,,
2014,2014 / Q2,8,حائل,015,بيت سكني,99.27,0.20994,,0.020771208
2014,2014 / Q4,11,نجران,02,تجاري,100.327,31.01851,,0.005109350
2014,2014 / Q4,12,الباحة,021,قطعة أرض تجاري,100,30.86673,,0
2014,2014 / Q1,7,تبوك,0,الرقم القياسي العام,96.993,100,,
2014,2014 / Q4,9,الحدود الشمالية,012,عمارة سكني,101.65,0.0265,,0.021679917
2014,2014 / Q3,11,نجران,021,قطعة أرض تجاري,99.817,30.86673,,0.000300640
2014,2014 / Q2,7,تبوك,021,قطعة أرض تجاري,101.42,30.86673,,0.053900429
2014,2014 / Q1,2,مكة المكرمة,014,شقة سكني,99.45,2.57881,,
2014,2014 / Q2,2,مكة المكرمة,011,قطعة أرض سكني,98.947,62.15994,,0.007432522
2014,2014 / Q2,12,الباحة,0,الرقم القياسي العام,99.88,100,,0
2014,2014 / Q3,1,الرياض,023,معرض/ محل تجاري,103.053,0.07853,,0.076192863
2014,2014 / Q2,11,نجران,0,الرقم القياسي العام,101.193,100,,0.015046192
2014,2014 / Q4,1,الرياض,03,زراعي,105.13,3.60776,,0.077593276
2014,2014 / Q1,3,المدينة المنوره,0,الرقم القياسي العام,97.44,100,,
2014,2014 / Q1,12,الباحة,014,شقة سكني,100,2.57881,,
2014,2014 / Q2,10,جازان,014,شقة سكني,99.633,2.57881,,-0.033880555
2014,2014 / Q4,10,جازان,021,قطعة أرض تجاري,89.923,30.86673,,-0.108941011
2014,2014 / Q4,99,المملكة,03,زراعي,99.437,3.60776,,-0.016030557
2014,2014 / Q4,5,المنطقة الشرقية,014,شقة سكني,103.393,2.57881,,0.029369891
2014,2014 / Q1,4,القصيم,03,زراعي,102.247,3.60776,,
2014,2014 / Q4,1,الرياض,015,بيت سكني,98.593,0.20994,,-0.002700789
2014,2014 / Q4,9,الحدود الشمالية,021,قطعة أرض تجاري,94.33,30.86673,,-0.074742521
2014,2014 / Q2,8,حائل,03,زراعي,100.393,3.60776,,-0.000537597
2014,2014 / Q3,99,المملكة,013,فيلا سكني,98.203,0.39854,,-0.017901253
2014,2014 / Q4,3,المدينة المنوره,03,زراعي,98.593,3.60776,,-0.031569538
2014,2014 / Q1,5,المنطقة الشرقية,03,زراعي,100.87,3.60776,,
2014,2014 / Q3,12,الباحة,02,تجاري,100,31.01851,,0
2014,2014 / Q1,5,المنطقة الشرقية,02,تجاري,100.397,31.01851,,
2014,2014 / Q1,2,مكة المكرمة,011,قطعة أرض سكني,98.217,62.15994,,
2014,2014 / Q4,2,مكة المكرمة,024,مركز تجاري,103.403,0.07028,,0.074015601
2014,2014 / Q2,5,المنطقة الشرقية,031,أرض زراعية,99.317,3.60776,,-0.015396054
2014,2014 / Q3,11,نجران,01,سكني,100.1,65.37373,,-0.015993787
2014,2014 / Q4,5,المنطقة الشرقية,012,عمارة سكني,113.27,0.0265,,0.071749600
2014,2014 / Q4,5,المنطقة الشرقية,011,قطعة أرض سكني,100.96,62.15994,,-0.004702426
2014,2014 / Q4,3,المدينة المنوره,02,تجاري,103.567,31.01851,,0.026666138
2014,2014 / Q4,4,القصيم,014,شقة سكني,98.94,2.57881,,-0.021626272
2014,2014 / Q3,3,المدينة المنوره,013,فيلا سكني,98.437,0.39854,,0.012622158
2014,2014 / Q1,10,جازان,01,سكني,103.057,65.37373,,
2014,2014 / Q4,13,الجوف,01,سكني,98.947,65.37373,,-0.004086439
2014,2014 / Q3,99,المملكة,01,سكني,101.347,65.37373,,0.024711081
2014,2014 / Q1,13,الجوف,011,قطعة أرض سكني,101.013,62.15994,,
2014,2014 / Q3,13,الجوف,0,الرقم القياسي العام,99.583,100,,-0.012984052
2014,2014 / Q4,4,القصيم,02,تجاري,101.817,31.01851,,-0.039126865
2014,2014 / Q1,99,المملكة,03,زراعي,99.13,3.60776,,
2014,2014 / Q1,12,الباحة,03,زراعي,100,3.60776,,
2014,2014 / Q3,4,القصيم,02,تجاري,105.963,31.01851,,0.076312849
2014,2014 / Q1,11,نجران,03,زراعي,101.087,3.60776,,
2014,2014 / Q1,3,المدينة المنوره,031,أرض زراعية,99.09,3.60776,,
2014,2014 / Q1,5,المنطقة الشرقية,024,مركز تجاري,98.86,0.07028,,
2014,2014 / Q2,12,الباحة,021,قطعة أرض تجاري,100,30.86673,,0
2014,2014 / Q3,8,حائل,021,قطعة أرض تجاري,100.78,30.86673,,0.011877868
2014,2014 / Q1,4,القصيم,01,سكني,98.507,65.37373,,
2014,2014 / Q4,12,الباحة,011,قطعة أرض سكني,100.437,62.15994,,0.005778089
2014,2014 / Q3,2,مكة المكرمة,012,عمارة سكني,100,0.0265,,0
2014,2014 / Q3,12,الباحة,015,بيت سكني,100,0.20994,,0
2014,2014 / Q3,7,تبوك,023,معرض/ محل تجاري,100,0.07853,,0
2014,2014 / Q1,99,المملكة,031,أرض زراعية,99.13,3.60776,,
2014,2014 / Q4,13,الجوف,03,زراعي,100.773,3.60776,,-0.002178369
2014,2014 / Q2,10,جازان,0,الرقم القياسي العام,104.33,100,,0.011832024
2014,2014 / Q2,99,المملكة,031,أرض زراعية,100.38,3.60776,,0.012609704
2014,2014 / Q2,6,عسير,021,قطعة أرض تجاري,99.927,30.86673,,0.007633357
2014,2014 / Q2,13,الجوف,03,زراعي,101.08,3.60776,,0.040345821
2014,2014 / Q2,4,القصيم,023,معرض/ محل تجاري,95.283,0.07853,,0.012571732
2014,2014 / Q2,10,جازان,03,زراعي,103.96,3.60776,,0.053506283
2014,2014 / Q2,8,حائل,023,معرض/ محل تجاري,96.897,0.07853,,-0.017500989
2014,2014 / Q3,3,المدينة المنوره,02,تجاري,100.877,31.01851,,0.018928719
2014,2014 / Q3,13,الجوف,031,أرض زراعية,100.993,3.60776,,-0.000860704
2014,2014 / Q2,10,جازان,031,أرض زراعية,103.96,3.60776,,0.053506283
2014,2014 / Q1,3,المدينة المنوره,014,شقة سكني,96.903,2.57881,,
2014,2014 / Q4,13,الجوف,011,قطعة أرض سكني,98.94,62.15994,,-0.004126824
2014,2014 / Q1,12,الباحة,011,قطعة أرض سكني,99.86,62.15994,,
2014,2014 / Q1,2,مكة المكرمة,031,أرض زراعية,96.013,3.60776,,
2014,2014 / Q1,13,الجوف,014,شقة سكني,99.49,2.57881,,
2014,2014 / Q1,8,حائل,014,شقة سكني,97.903,2.57881,,
2014,2014 / Q3,4,القصيم,03,زراعي,97.37,3.60776,,-0.039904552
2014,2014 / Q3,5,المنطقة الشرقية,021,قطعة أرض تجاري,100.48,30.86673,,0.005906497
2014,2014 / Q1,11,نجران,014,شقة سكني,94.55,2.57881,,
2014,2014 / Q3,11,نجران,02,تجاري,99.817,31.01851,,0.000300640
2014,2014 / Q4,9,الحدود الشمالية,011,قطعة أرض سكني,97.96,62.15994,,-0.043293975
2014,2014 / Q2,1,الرياض,031,أرض زراعية,98.917,3.60776,,0.005254065
